"","Area","Diameter","Height","Length","Major.Axis.Intensity","Major.Axis","Minor.Axis.Intensity","Minor.Axis","Perimeter","Spot.Area.Min","Thickness.Max","Thickness.Min","Width","Aspect.Ratio.Intensity","Aspect.Ratio","Circularity","Compactness","Elongatedness","Lobe.Count","Shape.Ratio","Symmetry.2","Symmetry.3","Symmetry.4","BDI.R3","BDI.R7","Contrast","Modulation","Spot.Count","Std.Dev","Ckit","Sca1","Region"
"160919",392,22.34643277,22,22,21.40752432,23.05939311,18.06974431,21.70691479,90,392,22,20,21,0.844083792,0.941348052,20.64104438,0.508817414,1.047619048,3,0.909090909,7.971110379,8.225351188,3.529585545,14148,6421.000001,22.47342762,0.177835052,1,63.86874934,11808.61111,2535.319444,"R4+TPO"
"160940",126,12.66923653,13,13,8.74473669,13.36113982,6.518770936,12.03762779,56,126,14,12,13,0.745450797,0.90094318,11.17572388,0.550642089,1,2,0.923076923,15.62423282,5.554489094,2.949344657,3619,377,12.15979618,0.120836055,1,42.01636848,2882.551724,2710.844828,"R2+TPO"
"161125",134,13.06524538,13,13,6.732209475,13.42601819,6.008488843,12.73974804,54,134,12,12,12,0.892498795,0.948885057,14.5584114,0.516267279,1.083333333,4,0.923076923,9.725153845,6.930117221,6.582350715,6427.000004,425,20.31871451,0.228958211,1,82.62357136,6439.3,6221.5,"R3+TPO"
"161130",204,16.12056486,16,16,11.27262684,16.69375586,11.00597257,15.5768914,66,204,16,14,15,0.976344976,0.933096873,17.67011412,0.473000079,1.066666667,1,0.875,1.80968286,3.653897671,3.248360476,6510,7679,32.51350151,0.228136882,1,85.22303439,9211.273438,2292.78125,"R4+TPO"
"161181",337,20.71954061,27,27,17.22848193,29.22128895,11.07120568,15.25888818,94,337,16,10,16,0.642610633,0.522183953,3.604278783,0.526401622,1.6875,4,0.37037037,38.52849159,19.52756575,13.12497801,11101,3230.000009,7.990548792,0.16809816,1,56.63776027,11752.71429,4093.196429,"R4+TPO"
"161216",128,12.76939015,13,13,9.591013927,13.57419289,6.750438486,12.13860699,54,128,12,10,12,0.703829495,0.894241528,9.91153907,0.506010108,1.083333333,3,0.769230769,17.37188499,19.89666688,5.086340799,3887,189,17.63364511,0.117082534,1,41.41769594,4676.5,3199.571429,"R3+TPO"
"161362",160,14.2766122,14,14,9.983436529,14.63087901,7.4903963,13.91615085,60,160,14,12,14,0.750282358,0.951149335,15.8465208,0.528460677,1,1,0.857142857,13.57689664,5.043778129,3.229401514,5862.999981,498,25.1739454,0.188976378,1,66.22819924,2425.6,2566.6,"R2+TPO"
"161408",133,13.01640317,13,13,7.974142342,13.1729784,6.953659748,12.86911137,56,133,14,12,13,0.872026037,0.976932549,13.86411673,0.561784262,1,1,0.923076923,7.043288577,6.465159657,4.093257732,4704.000005,323.000001,26.17519949,0.198369565,1,66.71485557,2492.038462,1982.490385,"R2+TPO"
"161453",574,27.04089849,30,30,26.66228152,31.00662672,19.64267557,23.6353988,112,574,24,22,24,0.736721482,0.762269273,9.348798218,0.548976869,1.25,2,0.733333333,21.00589458,6.436270695,1.914410249,18965.99995,6620.000124,5.553779512,0.102402023,1,39.53544597,28593,6006.75,"R4+TPO"
"161461",163,14.40983387,15,15,9.801346715,15.04258852,7.731845509,13.83380596,60,163,14,12,13,0.788855423,0.919642649,15.61389993,0.523303486,1.153846154,1,0.8,9.055919518,2.998068566,2.289040104,6664,389.9999981,26.95312377,0.16966581,1,60.27668337,4480.842742,4211.701613,"R3+TPO"
"161529",833,32.57524362,37,37,34.93809933,37.88109381,29.4841293,28.50097223,134,833,26,22,28,0.843896201,0.752379865,7.907624131,0.441994493,1.321428571,2,0.594594595,17.19264675,7.019611541,3.483337734,42057,26094,43.33888595,0.404494382,1,139.0743892,70981.45588,7063.811275,"R4+TPO"
"161551",145,13.59092991,13,13,9.136015185,13.97264937,7.502946111,13.26592838,56,145,14,10,13,0.821249304,0.949421118,13.67509896,0.527496922,1,4,0.769230769,11.20604135,8.286651173,11.8711549,5145,441.0000005,27.91289814,0.163588391,1,63.50961428,2649.375,1904.875,"R2+TPO"
"161574",204,16.12056486,16,16,11.69477766,16.57440233,11.43660927,15.7052358,66,204,16,14,15,0.977924471,0.947559706,17.38397892,0.440058315,1.066666667,1,0.875,0.957966071,3.179926017,0.815291091,8903,8235,40.15799747,0.27592955,1,104.210305,8379.909091,1632.181818,"R4+TPO"
"161634",148,13.73080594,14,14,8.001209825,13.90391308,7.024528318,13.56567135,58,148,14,12,13,0.877933272,0.975672911,15.86652565,0.504050412,1.076923077,1,0.857142857,6.280289808,0.591531813,0.521228395,6945,801,18.02485141,0.174603175,1,74.12047229,6976.058594,9505.785156,"R3+TPO"
"161764",208,16.27784239,18,18,13.37989269,18.82573312,9.601357465,14.32689924,70,208,16,12,15,0.717595999,0.761027427,7.208950415,0.455275386,1.2,3,0.666666667,24.48316501,18.37008648,10.4264076,6101,550,20.41752261,0.158322057,1,50.25554519,29257.71484,2505.53125,"R4+TPO"
"161801",182,15.2265273,17,17,13.50517092,17.46906245,9.919259491,13.61485958,66,182,14,8,14,0.734478634,0.779369793,6.952921831,0.478551614,1.214285714,3,0.470588235,24.01768896,31.58955641,6.465951924,5274.000027,940,13.51465592,0.10214704,1,39.63677655,5535,2771,"R3+TPO"
"161868",474,24.57278283,24,24,24.34358879,24.7116243,21.70561504,24.45021847,100,474,24,22,24,0.891635791,0.989421746,27.55571029,0.388739084,1,1,0.916666667,4.418285452,5.741730202,2.295154306,15358,9888.999999,33.65368574,0.290830946,1,100.1766913,18047.39583,4040.4375,"R4+TPO"
"161899",624,28.19405006,29,29,26.29049163,29.90790725,22.96753823,26.6067928,114,624,26,24,26,0.873606266,0.889624024,18.76488464,0.522472505,1.115384615,1,0.827586207,8.134777799,3.599999531,2.555950991,34818.99997,23361.00009,36.66661035,0.267965077,1,102.1925344,19512.17073,7192.731707,"R4+TPO"
"161926",171,14.7592139,14,14,10.10333035,15.37050703,8.667126386,14.19452935,60,171,14,14,14,0.85784846,0.923491289,15.41816671,0.54284853,1,3,1,10.39517787,12.36476216,3.400643542,6383.000003,2399.999995,13.17938877,0.1400849,1,56.38528804,11796.5,7853.535714,"R3+TPO"
"162018",184,15.30996096,16,16,10.15712216,15.76537209,8.968749761,14.91503407,66,184,16,12,15,0.883001072,0.946062927,14.27468176,0.517563234,1.066666667,4,0.75,5.647654131,2.49104119,8.057747992,7599.000002,1479.000005,15.88070897,0.151515152,1,61.63328342,10962.83929,9839.299107,"R3+TPO"
"162025",377,21.91471599,22,22,19.24524975,22.50692636,18.35287216,21.41220907,94,377,22,20,21,0.95363128,0.951360871,18.19644186,0.451851117,1.047619048,4,0.909090909,4.852985397,3.345351832,5.289512663,15240.99987,3252.000093,14.11914117,0.138666667,1,52.59818469,16559.53846,4218.5,"R4+TPO"
"162099",135,13.11390568,13,13,9.017179869,13.26784765,7.303479934,12.94690198,56,135,14,10,13,0.809951675,0.975810269,14.70401312,0.548851302,1,1,0.769230769,7.609103645,1.872680225,2.809592491,4491,748,24.18253364,0.17287234,1,57.84040006,2366.08,1397.68,"R2+TPO"
"162181",375,21.85650947,22,22,19.69851283,21.9889857,16.02149636,21.8039507,92,375,22,20,22,0.813335326,0.991585105,18.9486439,0.424756763,1,1,0.909090909,7.042169858,1.864687887,3.3086857,13929,3004.999998,19.52600533,0.169655172,1,58.88018998,13364.38462,2940.076923,"R4+TPO"
"162239",134,13.06524538,13,13,8.194873249,13.52540189,6.447297773,12.62515486,56,134,14,12,13,0.786747711,0.933440275,13.02331351,0.56404199,1,3,0.923076923,14.36798327,7.828023998,3.080065149,3591.99999,244.0000038,10.8332187,0.135036496,1,45.67506572,1274.783654,983.2355769,"R2+TPO"
"162345",171,14.7592139,15,15,10.34733884,14.9537308,8.995403646,14.58507802,62,171,14,12,14,0.869344649,0.975347103,16.4996113,0.518996046,1.071428571,4,0.8,7.156731461,6.756964551,5.997445134,5591,2390.000002,15.78629453,0.135678392,1,51.18148433,7995.6,4830.8,"R3+TPO"
"162398",179,15.1005125,15,15,10.2542685,16.20047777,8.718766912,14.09792887,62,179,14,14,14,0.850257326,0.870216858,12.44947482,0.52563906,1.071428571,1,0.933333333,10.92978298,7.480196871,0.901685266,6787.000013,1466.000014,14.84861643,0.164105716,1,60.53599784,5980.5,2193,"R4+TPO"
"162411",198,15.88172848,16,16,9.873295748,16.70112812,8.291665761,15.13769674,66,198,16,14,15,0.839807292,0.906387678,14.00404785,0.516418128,1.066666667,3,0.875,6.596456864,11.02235696,6.363159099,10425,526,21.00050022,0.205512283,1,73.25821434,10183.96875,4378.828125,"R4+TPO"
"162484",210,16.35591402,17,17,12.67463611,17.54515175,9.087180474,15.2802641,68,210,16,14,15,0.716957899,0.870910912,12.9797032,0.501523938,1.133333333,3,0.823529412,16.57916023,10.78114395,6.678436794,5773,390,17.24296382,0.142857143,1,55.98983731,7857.125,3334.375,"R4+TPO"
"162517",125,12.61886163,13,13,8.831635399,13.17930491,7.117640476,12.08341682,54,125,12,10,12,0.805925534,0.916847808,12.7625711,0.563957818,1.083333333,3,0.769230769,10.18238031,9.170713531,1.151980562,3225.999999,345.9999974,12.1834568,0.111400651,1,42.03769737,1833.375,993.125,"R2+TPO"
"162548",200,15.96173769,16,16,10.0382683,16.44213136,8.663608274,15.50375169,68,200,16,16,16,0.863058051,0.942928344,16.32897134,0.564713624,1,4,1,8.389296728,8.380549925,6.65094812,7563,792,14.34884789,0.138721351,1,52.61026516,10555.19685,5036.429688,"R4+TPO"
"162708",129,12.81917354,13,13,10.67132779,13.29535485,8.62891467,12.55043626,54,129,12,12,12,0.808607405,0.943971515,10.14113777,0.584153808,1.083333333,3,0.923076923,12.78737882,15.91653556,9.35169012,2676.999989,361.9999959,5.007062945,0.059349075,1,23.86958537,8626.583333,2811.416667,"R4+TPO"
"162796",152,13.91512031,14,14,9.835225106,14.18810394,8.073334487,13.63997121,58,152,14,12,13,0.820859147,0.961366738,17.23775652,0.532512627,1.076923077,1,0.857142857,9.115331289,6.121154728,1.696818692,6198.999997,306.9999981,16.26447241,0.1425,1,54.25788523,4269.483871,1970.201613,"R2+TPO"
"162919",168,14.62917424,14,14,10.21978381,14.81954951,9.903571955,14.42880716,60,168,14,14,14,0.969058851,0.973633318,19.09406189,0.439134163,1,4,1,3.376193045,3.153070424,5.771283575,5761.000003,2975,19.43959619,0.168130489,1,60.32411396,7332.258065,3216.189516,"R4+TPO"
"162965",239,17.44874204,17,17,12.77196615,17.85080023,11.56850658,17.06283963,72,239,18,16,17,0.905773351,0.955858528,19.04804369,0.517699706,1,4,0.941176471,5.132232925,1.223516509,5.345743345,9681,2484,31.2491963,0.253691275,1,91.92218008,4137.25,890,"R4+TPO"
"163004",511,25.5138279,29,29,17.89967212,29.36189512,14.71653329,22.62715604,110,511,22,16,22,0.822167758,0.770629959,8.120943235,0.588213034,1.318181818,2,0.551724138,16.31358696,5.980155867,2.175809539,18102.00004,6729.999905,7.230463826,0.163820367,1,57.31734993,15397.50595,7189.630952,"R4+TPO"
"163009",129,12.81917354,13,13,9.498147305,13.21765055,7.873198604,12.40459461,54,129,12,10,12,0.828919404,0.938487106,15.38359292,0.537938201,1.083333333,4,0.769230769,6.72107385,11.71067538,8.519668239,4599.000004,420.9999928,17.43479122,0.129072682,1,51.80725187,2909.5,1169.75,"R2+TPO"
"163114",213,16.47232769,17,17,12.39519528,17.28633411,10.41234442,15.69956126,70,213,16,16,16,0.840030688,0.908206515,15.1575826,0.526626911,1.0625,1,0.941176471,10.45478781,3.240454671,3.330694325,8498.000129,862.9999833,26.90982057,0.208195638,1,82.68951031,5503.806818,1096.522727,"R4+TPO"
"163251",160,14.2766122,19,19,8.84945998,21.06374451,3.192859527,10.45734991,70,160,10,6,12,0.360797103,0.496462056,2.917255099,0.302296267,1.583333333,4,0.315789474,65.5882596,21.87403308,28.95906387,8725.000058,1477.999943,51.31743162,0.317647059,1,154.4920462,1840.715909,19441.42045,"R2+TPO"
"163307",255,18.02333943,18,18,15.19905065,18.54389454,14.31999276,17.50792274,74,255,18,16,17,0.942163632,0.944134076,21.06580222,0.435851914,1.058823529,1,0.888888889,4.461999947,2.596357092,1.202974672,6608.999959,15789.99997,31.64161659,0.218421053,1,83.80189984,5426.46875,1827.25,"R4+TPO"
"163337",231,17.15422735,17,17,11.72493607,17.35074951,10.24492519,16.95960835,72,231,18,14,17,0.873772371,0.977456815,19.54104978,0.497043363,1,3,0.823529412,7.108957636,10.27256269,3.270661608,8534.000003,2784.999962,21.67120566,0.195374315,1,67.72156675,9851.121324,4529.571429,"R4+TPO"
"163378",509,25.46384973,26,26,23.78404019,25.69890677,19.99662079,25.2358686,106,509,26,24,25,0.840757947,0.981982184,28.09742586,0.457487357,1.04,1,0.923076923,9.244792651,6.210349441,3.556682563,25113,8677,19.83561544,0.145656434,1,56.65411295,24011.04167,9458.291667,"R4+TPO"
"163401",165,14.49796823,14,14,9.367896184,14.86905135,8.283030162,14.12307501,60,165,14,14,14,0.884193206,0.949830267,17.06429581,0.551893443,1,1,1,6.018685333,6.153234828,1.563476697,5138.999997,2928.999997,14.46140144,0.165865385,1,61.81617822,4151,3660,"R3+TPO"
"163735",147,13.68433946,13,13,9.578486725,13.78169556,7.532791856,13.59805875,56,147,14,12,13,0.786428177,0.986675311,16.93120972,0.506299995,1,1,0.923076923,12.12972979,2.947437505,4.25180643,4291.000005,346.9999945,17.7545177,0.147456536,1,51.97045619,4031.808036,3066.357143,"R2+TPO"
"163750",139,13.30676759,13,13,8.103194634,13.44747309,7.393332162,13.13513824,56,139,14,12,13,0.912397208,0.976773715,16.8867334,0.507152649,1,3,0.923076923,3.814116536,9.595249757,3.369139867,4559.999961,497.9999933,24.63590548,0.190860215,1,63.10232665,2851.221154,1416.995192,"R2+TPO"
"163870",177,15.01591512,16,16,11.38926597,16.57587218,9.775638007,13.59858067,62,177,14,12,13,0.858320284,0.820384021,11.52357894,0.591905336,1.230769231,1,0.75,13.32413887,3.731674296,2.619165797,4614.000001,434.9999976,8.19505466,0.107373868,1,39.34590402,2844.47,2177.5,"R2+TPO"
"163909",499,25.2124729,25,25,23.32868422,25.5421479,21.19358459,24.91643981,104,499,26,22,25,0.908477495,0.975502918,24.17193264,0.497880212,1,3,0.88,3.355665886,10.61457988,1.363873181,21343.00013,10248.00048,31.63351632,0.233876221,1,89.42632517,12155.46037,2365.320122,"R4+TPO"
"163910",444,23.78245352,24,24,22.80295727,25.82756289,17.78760665,21.98030513,98,444,22,20,23,0.780057009,0.85104062,12.16559304,0.46609231,1.043478261,3,0.833333333,15.23332165,8.469339117,3.532753945,34794.00032,10233.99979,46.54557672,0.268229167,1,99.16555826,24491.83333,5298.416667,"R4+TPO"
"164049",143,13.4968739,13,13,8.950601642,13.83748285,7.41878421,13.19407653,56,143,14,12,13,0.828858719,0.953502647,14.00095483,0.555100429,1,3,0.923076923,8.165520092,11.96306601,6.615852713,5395.999992,332.9999988,21.42079755,0.177173192,1,60.2931645,2028.1875,1787.278846,"R2+TPO"
"164149",137,13.21068859,13,13,8.914491865,13.52955699,7.694878254,12.88462176,56,137,14,12,13,0.863187534,0.952331386,14.94433279,0.524748064,1,4,0.923076923,7.076353546,7.067907641,6.84103509,4886.00001,222.9999952,12.44620657,0.114713217,1,46.03869696,2979.060185,1840.777778,"R2+TPO"
"164239",197,15.84157233,18,18,12.30931718,18.21397634,6.98764161,15.27176542,75,197,14,6,16,0.567670936,0.838464108,4.742256427,0.359507934,1.125,3,0.333333333,23.59875491,30.90552412,13.82660438,8662.999985,693.0000038,26.37714632,0.217189315,1,74.45310546,3807.080882,8786.985294,"R3+TPO"
"164288",170,14.71599502,15,15,11.45066688,15.27381585,9.918720453,14.15676795,62,170,14,14,14,0.866213345,0.926865171,15.97781589,0.503854883,1.071428571,4,0.933333333,10.92362215,7.270015817,6.84042652,5906,421,19.8862252,0.125243348,1,46.69997333,7430.357143,2940.696429,"R4+TPO"
"164292",132,12.967377,17,17,12.52638592,17.61264373,4.329247944,9.983021231,62,132,10,6,10,0.345610296,0.566809923,3.852615385,0.444146102,1.7,4,0.352941176,57.94668228,10.15568981,33.6400288,3195.999992,737.0000007,35.8643336,0.244573082,1,87.16628182,14299.90625,787.71875,"R4+TPO"
"164311",146,13.63771466,13,13,9.885070137,13.7815858,9.316525117,13.53657432,56,146,14,10,13,0.942484473,0.982221822,14.97660156,0.506248295,1,1,0.769230769,2.366809614,1.833384382,3.520696508,4866.999974,1111.999996,11.26442823,0.12755102,1,47.45352241,2413.163462,787.5096154,"R1+TPO"
"164332",173,14.84527418,16,16,9.540186544,16.78812071,7.634921355,13.30219046,64,173,14,12,14,0.800290573,0.792357327,8.307277503,0.456971869,1.142857143,4,0.75,17.18298098,9.482075419,12.01544773,9540.99996,606.0000007,32.78136949,0.259168704,1,90.04835036,7970.625,691.125,"R4+TPO"
"164415",129,12.81917354,13,13,7.891550261,13.36918802,5.979290402,12.2955114,54,129,12,10,12,0.75768261,0.919690214,13.24833183,0.554556764,1.083333333,1,0.769230769,14.1822835,7.385103813,2.260338198,4192.999999,603.0000045,25.11129531,0.193745751,1,66.15092013,2280.902778,1588.458333,"R2+TPO"
"164420",182,15.2265273,15,15,9.877944466,15.53518542,8.51032261,14.9258887,64,182,16,14,15,0.86154793,0.960779565,16.78308167,0.523387418,1,1,0.933333333,5.772550365,6.073763932,3.710600168,5642,632,21.55418479,0.208415516,1,79.99739988,2649.375,675,"R1+TPO"
"164468",212,16.43361477,17,17,13.09097153,17.18748707,11.87452002,15.72666263,70,212,16,16,16,0.907077064,0.915006514,14.89790972,0.565077968,1.0625,4,0.941176471,7.125645181,7.76657597,10.48712124,6870.999997,460.9999943,8.338304009,0.097468354,1,34.01892385,4091.426724,1606.469828,"R2+TPO"
"164581",136,13.16238609,13,13,8.996717475,14.17395458,5.766230581,12.25385531,56,136,14,10,13,0.640926049,0.86453327,10.35399134,0.526965178,1,3,0.769230769,23.87847032,12.22869648,8.040040567,3226,383.0000002,13.75030976,0.148821549,1,48.20818822,3275.5,1664.75,"R2+TPO"
"164627",312,19.93620398,20,20,16.07398597,20.23048058,14.86005024,19.63868674,82,312,20,18,19,0.924478239,0.970747416,24.34267155,0.490869942,1.052631579,1,0.9,4.639752571,4.122995667,2.496177782,11852.00001,15244,26.39104094,0.251410658,1,93.36021182,8239.071429,2733.296429,"R4+TPO"
"164637",162,14.36556392,15,15,10.01345692,15.14184239,8.725660415,13.70699638,62,162,14,12,14,0.871393414,0.905239668,11.88402853,0.614707437,1.071428571,3,0.8,6.053138688,7.904150829,1.364919778,4479,375.9999945,13.4989961,0.103761349,1,40.64010813,7602.053571,5098.428571,"R3+TPO"
"164804",146,13.63771466,13,13,10.00268799,14.47786013,7.045202435,12.86767867,56,146,14,12,13,0.70433092,0.888783187,12.47156361,0.518613485,1,4,0.923076923,16.07793391,3.660479328,5.427452295,4708.000002,671.9999945,25.52263229,0.179521277,1,56.03129278,3330.75,2043.46875,"R2+TPO"
"164816",164,14.45396823,16,16,9.729049788,15.87120486,7.920643336,13.44314628,64,164,14,12,14,0.814123014,0.847014855,8.681183613,0.575949498,1.142857143,3,0.75,13.39190745,19.21746746,6.836840257,3998.999979,257.0000067,12.11704599,0.104084321,1,35.17943456,8358.410714,3605.084821,"R4+TPO"
"164952",155,14.05176961,14,14,8.476293277,14.77064116,6.32713142,13.3789801,58,155,14,12,13,0.746450272,0.905781947,13.86968568,0.539621031,1.076923077,3,0.857142857,16.29214878,12.83573199,6.497991771,5489.000006,1220.00001,12.06904674,0.148456057,1,55.99239803,5276.885,4824.115,"R3+TPO"
"164962",124,12.56828482,13,13,8.252841408,12.76915553,7.692730568,12.3601298,54,124,12,10,12,0.932131152,0.967967676,14.62103719,0.577150671,1.083333333,1,0.769230769,0.998078439,6.616287125,4.737211501,3028,231,10.55403072,0.116309292,1,40.4978963,2193.211538,1225.326923,"R2+TPO"
"164976",222,16.81673416,17,17,14.66090191,17.71495101,9.964961723,16.07960998,70,222,16,14,16,0.679696364,0.907685828,13.0290349,0.432658962,1.0625,3,0.823529412,21.19242494,17.38088158,9.10988964,10535.99997,1119.000002,27.37936472,0.201834862,1,67.01650313,16115.59821,12890.90179,"R3+TPO"
"164999",138,13.25881512,13,13,8.698724759,13.50626435,7.660522672,12.99060378,56,138,14,12,13,0.880648932,0.961820637,15.51109929,0.507786919,1,4,0.923076923,7.166518844,1.051492967,8.167685869,4447.999993,274.9999971,7.59688943,0.111944966,1,42.66116753,4373.85,1931.725,"R2+TPO"
"165021",197,15.84157233,17,17,11.53042006,16.6074861,9.351572549,15.13110037,68,197,16,12,15,0.811034854,0.911101191,13.7784665,0.527890615,1.133333333,1,0.705882353,12.61637984,6.681960799,4.022855435,7944,848,29.11384534,0.241106719,1,90.63164702,1932.973214,313.8928571,"R1+TPO"
"165140",237,17.37558137,17,17,11.99476208,18.03443151,11.17290907,16.7792926,70,237,16,16,16,0.931482341,0.93040319,17.74747816,0.502762989,1.0625,1,0.941176471,1.453283876,0.823897527,1.129812318,5374.999786,17479.00024,32.28736984,0.308504035,1,122.782037,6625.580882,1101.393382,"R4+TPO"
"165255",175,14.93083843,15,15,10.07291867,15.39016127,8.713861674,14.56501867,62,175,14,12,14,0.865078133,0.946385058,13.55810091,0.559614823,1.071428571,1,0.8,7.106368155,4.679183967,2.185860593,6347.999995,824.00002,15.89380219,0.123915737,1,46.73393069,4526.75,2757.5,"R3+TPO"
